Year,State ,ACPR_code,ACPR_name,REMOTENESS,MMM_code,Program_type,Organisation_type,Service_size,Operational_places
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,150
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,90
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,63
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,51
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,49
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,30
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,91
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,42
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,32
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,63
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,148
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,123
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,123
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,52
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,105
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,45
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,51
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,96
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,44
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,112
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,91
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Short-term restorative care,Not-for-profit,1–20,20
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Short-term restorative care,Private ,21–40,23
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,75
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,69
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,110
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,94
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,75
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,140
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,104
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,70
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,98
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,82
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,118
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,65
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,96
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,136
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Government,21–40,30
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Government,21–40,30
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Government,21–40,30
2021,Vic,207,Northern Metro,Inner Regional Australia,2,Residential care,Private ,61–80,74
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,30
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,126
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,121
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,120
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,124
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,124
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,68
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,121
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,72
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,121
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Vic,207,Northern Metro,Inner Regional Australia,2,Residential care,Private ,101+,150
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,80
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Transition care,Government,41–60,50
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Transition care,Government,61–80,67
2021,Vic,207,Northern Metro,Major Cities of Australia,1,National Aboriginal and Torres Strait Islander Aged Care Program,Not-for-profit,81–100,94
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Innovative care,Not-for-profit,1–20,4
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,90
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,132
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,101+,130
2021,Vic,207,Northern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,96
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Inner Regional Australia,2,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Government,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Home care,Private ,-,-
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,67
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,46
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,138
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,156
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Government,41–60,53
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,151
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,120
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,80
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,146
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,120
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,150
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,155
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,120
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,62
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,97
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,72
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,90
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,95
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,61
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,120
2021,Vic,208,Southern Metro,Inner Regional Australia,4,Residential care,Not-for-profit,41–60,58
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,65
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,45
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,21–40,38
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,128
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,45
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,62
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,129
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,45
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,155
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,44
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,96
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,35
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,42
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,107
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Government,21–40,35
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Government,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Government,21–40,29
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,41
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,180
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,36
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,91
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,69
2021,Vic,208,Southern Metro,Inner Regional Australia,2,Residential care,Government,1–20,20
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,128
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,110
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,124
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,76
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,117
2021,Vic,208,Southern Metro,Inner Regional Australia,2,Residential care,Government,21–40,40
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,127
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,21–40,40
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,69
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,70
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,45
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,21–40,30
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,130
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,42
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,61
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,58
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,81
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,140
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,61
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,136
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,106
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,91
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,99
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,21–40,30
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,120
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,73
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,61
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,81–100,93
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Short-term restorative care,Private ,1–20,10
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,165
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,146
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,68
2021,Vic,208,Southern Metro,Inner Regional Australia,2,Residential care,Not-for-profit,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,21–40,35
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,57
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,64
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,70
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Not-for-profit,101+,104
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,101+,231
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,41–60,60
2021,Vic,208,Southern Metro,Major Cities of Australia,1,Residential care,Private ,61–80,73
